333.348	1.0
333.679	0.0
334.011	4.0
334.343	3.0
334.674	2.0
335.006	2.0
335.338	3.0
335.670	-1.0
336.002	0.0
336.334	3.0
336.666	1.0
336.998	-2.0
337.330	1.0
337.662	-1.0
337.994	2.0
338.326	3.0
338.658	-2.0
338.990	2.0
339.323	2.0
339.655	3.0
339.987	0.0
340.320	1.0
340.652	1.0
340.984	-1.0
341.317	-1.0
341.649	-1.0
341.982	-4.0
342.314	-1.0
342.647	-5.0
342.979	-3.0
343.312	1.0
343.645	1.0
343.978	0.0
344.310	3.0
344.643	7.0
344.976	4.0
345.309	5.0
345.642	2.0
345.975	0.0
346.308	-1.0
346.641	0.0
346.974	-2.0
347.307	-1.0
347.640	-1.0
347.973	1.0
348.306	-1.0
348.639	2.0
348.972	1.0
349.306	1.0
349.639	-2.0
349.972	2.0
350.306	-3.0
350.639	2.0
350.972	6.0
351.306	-3.0
351.639	-1.0
351.973	1.0
352.306	4.0
352.640	4.0
352.974	4.0
353.307	0.0
353.641	2.0
353.975	1.0
354.309	4.0
354.642	1.0
354.976	3.0
355.310	2.0
355.644	1.0
355.978	2.0
356.312	1.0
356.646	5.0
356.980	5.0
357.314	2.0
357.648	-3.0
357.982	-2.0
358.316	1.0
358.651	3.0
358.985	4.0
359.319	-2.0
359.653	-1.0
359.988	0.0
360.322	-3.0
360.656	0.0
360.991	5.0
361.325	2.0
361.660	1.0
361.994	3.0
362.329	4.0
362.664	-2.0
362.998	5.0
363.333	0.0
363.668	2.0
364.002	1.0
364.337	1.0
364.672	-2.0
365.007	-5.0
365.342	0.0
365.676	3.0
366.011	-1.0
366.346	-4.0
366.681	-1.0
367.016	-4.0
367.351	4.0
367.687	2.0
368.022	1.0
368.357	5.0
368.692	-1.0
369.027	0.0
369.363	1.0
369.698	2.0
370.033	1.0
370.369	4.0
370.704	0.0
371.039	0.0
371.375	3.0
371.710	1.0
372.046	1.0
372.381	-5.0
372.717	-1.0
373.053	-2.0
373.388	-3.0
373.724	-1.0
374.060	2.0
374.395	1.0
374.731	3.0
375.067	2.0
375.403	0.0
375.739	5.0
376.075	4.0
376.411	0.0
376.747	-2.0
377.083	1.0
377.419	-1.0
377.755	2.0
378.091	-3.0
378.427	1.0
378.763	3.0
379.099	0.0
379.436	1.0
379.772	3.0
380.108	2.0
380.445	0.0
380.781	0.0
381.117	0.0
381.454	-1.0
381.790	3.0
382.127	4.0
382.463	0.0
382.800	4.0
383.137	2.0
383.473	2.0
383.810	1.0
384.147	4.0
384.483	-3.0
384.820	2.0
385.157	4.0
385.494	-2.0
385.831	3.0
386.167	2.0
386.504	-4.0
386.841	2.0
387.178	5.0
387.515	6.0
387.852	11.0
388.189	19.0
388.527	23.0
388.864	20.0
389.201	11.0
389.538	1.0
389.875	2.0
390.213	7.0
390.550	6.0
390.887	7.0
391.225	11.0
391.562	6.0
391.899	5.0
392.237	3.0
392.574	0.0
392.912	-1.0
393.250	2.0
393.587	1.0
393.925	4.0
394.262	1.0
394.600	-1.0
394.938	5.0
395.276	9.0
395.613	13.0
395.951	25.0
396.289	27.0
396.627	13.0
396.965	2.0
397.303	4.0
397.641	-1.0
397.979	5.0
398.317	-2.0
398.655	1.0
398.993	-2.0
399.331	2.0
399.669	-1.0
400.008	1.0
400.346	3.0
400.684	3.0
401.022	6.0
401.361	6.0
401.699	6.0
402.037	15.0
402.376	16.0
402.714	9.0
403.053	0.0
403.391	3.0
403.730	0.0
404.068	0.0
404.407	2.0
404.746	-1.0
405.084	1.0
405.423	2.0
