333.348	-2.0
333.679	-2.0
334.011	-3.0
334.343	-1.0
334.674	-2.0
335.006	-1.0
335.338	4.0
335.670	2.0
336.002	1.0
336.334	-1.0
336.666	3.0
336.998	1.0
337.330	4.0
337.662	2.0
337.994	-2.0
338.326	1.0
338.658	0.0
338.990	-6.0
339.323	-2.0
339.655	-3.0
339.987	1.0
340.320	1.0
340.652	-1.0
340.984	2.0
341.317	-3.0
341.649	1.0
341.982	6.0
342.314	0.0
342.647	1.0
342.979	5.0
343.312	-2.0
343.645	-3.0
343.978	4.0
344.310	0.0
344.643	0.0
344.976	1.0
345.309	-1.0
345.642	4.0
345.975	-1.0
346.308	3.0
346.641	4.0
346.974	1.0
347.307	0.0
347.640	0.0
347.973	-2.0
348.306	1.0
348.639	-1.0
348.972	-2.0
349.306	0.0
349.639	3.0
349.972	0.0
350.306	5.0
350.639	4.0
350.972	5.0
351.306	7.0
351.639	8.0
351.973	11.0
352.306	0.0
352.640	-2.0
352.974	2.0
353.307	1.0
353.641	1.0
353.975	0.0
354.309	1.0
354.642	-5.0
354.976	3.0
355.310	0.0
355.644	2.0
355.978	5.0
356.312	2.0
356.646	0.0
356.980	2.0
357.314	0.0
357.648	-1.0
357.982	4.0
358.316	1.0
358.651	1.0
358.985	1.0
359.319	5.0
359.653	1.0
359.988	2.0
360.322	4.0
360.656	-3.0
360.991	1.0
361.325	1.0
361.660	-1.0
361.994	0.0
362.329	5.0
362.664	-2.0
362.998	2.0
363.333	1.0
363.668	2.0
364.002	3.0
364.337	3.0
364.672	3.0
365.007	-2.0
365.342	0.0
365.676	-1.0
366.011	-3.0
366.346	0.0
366.681	0.0
367.016	-4.0
367.351	2.0
367.687	-2.0
368.022	4.0
368.357	3.0
368.692	2.0
369.027	4.0
369.363	1.0
369.698	0.0
370.033	3.0
370.369	-1.0
370.704	2.0
371.039	-3.0
371.375	-2.0
371.710	-2.0
372.046	1.0
372.381	1.0
372.717	2.0
373.053	7.0
373.388	2.0
373.724	1.0
374.060	3.0
374.395	-1.0
374.731	4.0
375.067	2.0
375.403	-2.0
375.739	1.0
376.075	0.0
376.411	-3.0
376.747	1.0
377.083	2.0
377.419	0.0
377.755	3.0
378.091	3.0
378.427	1.0
378.763	0.0
379.099	0.0
379.436	-1.0
379.772	-2.0
380.108	1.0
380.445	-1.0
380.781	1.0
381.117	4.0
381.454	0.0
381.790	0.0
382.127	-2.0
382.463	1.0
382.800	3.0
383.137	0.0
383.473	-4.0
383.810	-1.0
384.147	2.0
384.483	1.0
384.820	1.0
385.157	5.0
385.494	-1.0
385.831	2.0
386.167	1.0
386.504	5.0
386.841	2.0
387.178	0.0
387.515	1.0
387.852	0.0
388.189	-2.0
388.527	-2.0
388.864	-2.0
389.201	2.0
389.538	-3.0
389.875	-1.0
390.213	2.0
390.550	0.0
390.887	3.0
391.225	2.0
391.562	-4.0
391.899	-1.0
392.237	2.0
392.574	2.0
392.912	-1.0
393.250	1.0
393.587	-5.0
393.925	2.0
394.262	1.0
394.600	-1.0
394.938	1.0
395.276	1.0
395.613	2.0
395.951	3.0
396.289	1.0
396.627	-5.0
396.965	-4.0
397.303	-2.0
397.641	-1.0
397.979	-3.0
398.317	3.0
398.655	2.0
398.993	-3.0
399.331	2.0
399.669	-1.0
400.008	1.0
400.346	5.0
