333.348	0.0
333.679	-2.0
334.011	1.0
334.343	0.0
334.674	-2.0
335.006	-1.0
335.338	1.0
335.670	-2.0
336.002	-1.0
336.334	1.0
336.666	-2.0
336.998	0.0
337.330	-2.0
337.662	-2.0
337.994	1.0
338.326	-1.0
338.658	-1.0
338.990	2.0
339.323	-1.0
339.655	-3.0
339.987	-2.0
340.320	3.0
340.652	1.0
340.984	-2.0
341.317	-2.0
341.649	0.0
341.982	0.0
342.314	-2.0
342.647	-2.0
342.979	-4.0
343.312	1.0
343.645	-1.0
343.978	3.0
344.310	-2.0
344.643	-2.0
344.976	-1.0
345.309	-1.0
345.642	-1.0
345.975	1.0
346.308	-2.0
346.641	1.0
346.974	-1.0
347.307	0.0
347.640	-1.0
347.973	4.0
348.306	1.0
348.639	1.0
348.972	2.0
349.306	-2.0
349.639	-2.0
349.972	1.0
350.306	-2.0
350.639	-4.0
350.972	-2.0
351.306	-4.0
351.639	-2.0
351.973	-2.0
352.306	0.0
352.640	1.0
352.974	2.0
353.307	0.0
353.641	-1.0
353.975	1.0
354.309	1.0
354.642	3.0
354.976	2.0
355.310	0.0
355.644	2.0
355.978	3.0
356.312	2.0
356.646	0.0
356.980	4.0
357.314	3.0
357.648	3.0
357.982	-1.0
358.316	-1.0
358.651	2.0
358.985	-1.0
359.319	-1.0
359.653	-1.0
359.988	0.0
360.322	3.0
360.656	0.0
360.991	-3.0
361.325	-2.0
361.660	1.0
361.994	1.0
362.329	0.0
362.664	-2.0
362.998	-2.0
363.333	1.0
363.668	4.0
364.002	4.0
364.337	1.0
364.672	0.0
365.007	-1.0
365.342	-1.0
365.676	-2.0
366.011	-3.0
366.346	-3.0
366.681	-3.0
367.016	3.0
367.351	0.0
367.687	-3.0
368.022	-2.0
368.357	3.0
368.692	-1.0
369.027	1.0
369.363	-3.0
369.698	-2.0
370.033	-1.0
370.369	1.0
370.704	0.0
371.039	-2.0
371.375	-1.0
371.710	4.0
372.046	-3.0
372.381	2.0
372.717	4.0
373.053	-4.0
373.388	2.0
373.724	2.0
374.060	-1.0
374.395	1.0
374.731	3.0
375.067	-3.0
375.403	0.0
375.739	4.0
376.075	-3.0
376.411	2.0
376.747	4.0
377.083	-5.0
377.419	1.0
377.755	0.0
378.091	-1.0
378.427	0.0
378.763	0.0
379.099	-1.0
379.436	3.0
379.772	0.0
380.108	1.0
380.445	3.0
380.781	2.0
381.117	-4.0
381.454	1.0
381.790	1.0
382.127	-3.0
382.463	3.0
382.800	5.0
383.137	-4.0
383.473	4.0
383.810	3.0
384.147	-2.0
384.483	2.0
384.820	3.0
385.157	-6.0
385.494	-1.0
385.831	3.0
386.167	-3.0
386.504	0.0
386.841	4.0
387.178	0.0
387.515	0.0
387.852	1.0
388.189	-3.0
388.527	-1.0
388.864	6.0
389.201	-3.0
389.538	2.0
389.875	0.0
390.213	-5.0
390.550	0.0
390.887	2.0
391.225	-5.0
391.562	1.0
391.899	-1.0
392.237	-2.0
392.574	4.0
392.912	5.0
393.250	-2.0
393.587	0.0
393.925	1.0
394.262	-1.0
394.600	7.0
394.938	1.0
395.276	-7.0
395.613	-2.0
395.951	2.0
396.289	-3.0
396.627	2.0
396.965	6.0
397.303	-3.0
397.641	2.0
397.979	5.0
398.317	-3.0
398.655	2.0
398.993	-1.0
399.331	-2.0
399.669	2.0
400.008	0.0
400.346	-2.0
400.684	1.0
401.022	3.0
401.361	-1.0
401.699	0.0
402.037	0.0
402.376	-6.0
402.714	2.0
403.053	3.0
403.391	-2.0
403.730	7.0
404.068	7.0
404.407	2.0
404.746	6.0
405.084	10.0
405.423	3.0
405.762	5.0
406.101	3.0
406.439	4.0
406.778	5.0
407.117	9.0
407.456	2.0
407.795	1.0
408.134	2.0
408.473	-2.0
408.812	-4.0
409.151	3.0
409.490	0.0
409.829	0.0
410.168	5.0
410.508	-2.0
410.847	-2.0
411.186	0.0
411.525	0.0
411.865	1.0
412.204	8.0
412.543	4.0
412.883	5.0
413.222	9.0
413.562	-1.0
413.901	-2.0
414.241	6.0
414.580	1.0
414.920	12.0
415.259	27.0
415.599	27.0
415.939	15.0
416.278	6.0
416.618	1.0
416.958	-1.0
417.298	7.0
417.637	6.0
417.977	15.0
418.317	20.0
418.657	21.0
418.997	33.0
419.337	47.0
419.677	42.0
420.017	27.0
420.357	11.0
420.697	2.0
421.037	3.0
421.378	6.0
421.718	-3.0
422.058	3.0
422.398	3.0
422.739	3.0
423.079	4.0
423.419	7.0
423.760	-2.0
424.100	3.0
424.441	9.0
424.781	10.0
425.122	21.0
425.462	34.0
425.803	27.0
426.143	25.0
426.484	22.0
426.825	20.0
427.165	24.0
427.506	23.0
427.847	4.0
428.187	1.0
428.528	4.0
428.869	1.0
429.210	10.0
429.551	8.0
429.892	5.0
430.233	9.0
430.574	6.0
430.915	-1.0
431.256	3.0
431.597	6.0
431.938	-4.0
432.279	7.0
432.620	14.0
432.962	20.0
433.303	14.0
433.644	14.0
433.985	11.0
434.327	15.0
434.668	14.0
435.010	4.0
435.351	5.0
435.692	10.0
436.034	1.0
436.375	13.0
436.717	14.0
437.058	10.0
437.400	9.0
437.742	10.0
438.083	4.0
438.425	3.0
438.767	3.0
439.109	1.0
439.450	3.0
439.792	6.0
440.134	-1.0
440.476	4.0
440.818	5.0
441.160	5.0
441.502	4.0
441.844	14.0
442.186	15.0
442.528	20.0
442.870	6.0
443.212	3.0
443.554	1.0
443.896	3.0
444.238	2.0
444.581	6.0
444.923	13.0
445.265	0.0
445.608	1.0
445.950	4.0
446.292	1.0
446.635	4.0
446.977	17.0
447.320	0.0
447.662	2.0
448.005	10.0
448.347	2.0
448.690	5.0
449.032	5.0
449.375	5.0
449.718	16.0
450.060	13.0
